chrom	start	end	value
16	66432423	66432423	0.9825
16	66432424	66432424	0.9825
16	67685832	67685832	0
16	68598007	68598007	0.9792
16	68857441	68857441	0.9861
16	69143577	69143577	0
16	69385641	69385641	1
16	69988472	69988472	0.7931
16	70180088	70180088	1
16	70395387	70395387	1
16	70680850	70680850	0
16	70690989	70690989	0
16	70894000	70894000	0
16	73517248	73517248	0
16	74394745	74394745	0
16	74490556	74490556	0.0125
16	74750396	74750396	0.9362
16	75034214	75034214	0
16	75238103	75238103	0
16	75240935	75240935	0
16	75276775	75276775	0
16	76587331	76587331	1
16	77228866	77228866	1
16	77233338	77233338	1
16	77359919	77359919	1
16	77769834	77769834	0.9608
16	78064351	78064351	0
16	79245956	79245956	0
16	79245961	79245961	0
16	80582867	80582867	1
16	80583497	80583497	0.9773
16	80704886	80704886	0
16	80718879	80718879	0
16	81009949	81009949	1
16	81012303	81012303	0
16	81025506	81025506	0.9655
16	81062171	81062171	1
16	81157385	81157385	1
16	81173193	81173193	0
16	81180903	81180903	0.9744
16	81193358	81193358	1
16	81199538	81199538	0
16	81199544	81199544	0
16	81199554	81199554	0
16	81199555	81199555	0
16	81199600	81199600	0.0333
16	81209234	81209234	1
16	81242198	81242198	0
16	81248716	81248716	1
16	81249927	81249927	0
16	81249954	81249954	0
16	81304069	81304069	0.9636
16	81743328	81743328	0
16	81892708	81892708	0
16	81914583	81914583	0
16	81929446	81929446	0
16	81941319	81941319	0.0238
16	82203711	82203711	1
16	82203742	82203742	1
16	82203758	82203758	1
16	82203768	82203768	1
16	82203786	82203786	0.9762
16	83205106	83205106	0.9846
16	83205185	83205185	0.9608
16	84035446	84035446	0
16	84070500	84070500	1
16	84100173	84100173	1
16	84211483	84211483	1
16	84211969	84211969	0.9574
16	84228237	84228237	0.9643
16	84228279	84228279	0.9444
16	84229559	84229559	1
16	84229580	84229580	1
16	84270476	84270476	0.95
16	84360533	84360533	0
16	84402275	84402275	1
16	84459424	84459424	0
16	84472787	84472787	0
16	84883102	84883102	0
16	84922859	84922859	0
16	85100976	85100976	0
16	85112002	85112002	1
16	85141292	85141292	1
16	85141661	85141661	1
16	85711860	85711860	1
16	85953682	85953682	0
16	86574818	86574818	0.9474
16	86602433	86602433	1
16	87445839	87445839	0
16	87446053	87446053	0
16	87452403	87452403	0.9825
16	87798732	87798732	0
16	87871582	87871582	1
16	87921846	87921846	0
16	87938398	87938398	0
16	88495163	88495163	1
16	88504850	88504850	0.0333
16	88633052	88633052	0.9831
16	88697487	88697487	0
16	88713473	88713473	1
16	88714559	88714559	0
16	88724347	88724347	0
16	88778615	88778615	0
16	88783100	88783100	0
16	88787673	88787673	0
16	88788060	88788060	1
16	88874632	88874632	1
16	88880811	88880811	0.9701
16	88922603	88922603	0
16	89256695	89256695	0.9655
16	89259993	89259993	0.9615
16	89294595	89294595	0
16	89615453	89615453	1
16	89617064	89617064	1
16	89620148	89620148	1
16	89620328	89620328	1
16	89627671	89627671	1
16	89760652	89760652	0
16	89763214	89763214	0
16	89763263	89763263	0.9412
16	89799950	89799950	0
16	89805977	89805977	1
16	89809319	89809319	0.0189
16	89829196	89829196	0
16	89838078	89838078	0.9375
16	89839637	89839637	0.0625
16	89839766	89839766	0.027
16	89862434	89862434	0.0204
16	89912000	89912000	0
16	89916600	89916600	0
16	89920957	89920957	0.0455
16	89965055	89965055	0
16	89975496	89975496	0
16	89985940	89985940	0
16	89986608	89986608	0
16	90037828	90037828	1
16	90075226	90075226	0
16	90095484	90095484	1
16	90103087	90103087	0.0233
16	90103117	90103117	0.0244
16	90110950	90110950	0.9677
16	90160226	90160226	1
16	90160229	90160229	1
16	90160238	90160238	0
16	90160246	90160246	0
16	90160820	90160820	0
16	90161959	90161959	0
16	90233555	90233555	0.9556
17	6115	6115	0.4133
17	6157	6157	0.4444
17	648157	648157	0
17	648279	648279	0.975
17	648498	648498	0
17	685752	685752	0
17	915333	915333	1
17	915368	915368	1
17	1395682	1395682	1
17	1456318	1456318	1
17	1648294	1648294	0.9787
17	1684605	1684605	0
17	1703543	1703543	0
17	2239612	2239612	0.0204
17	2318550	2318550	0
17	2585113	2585113	0
17	2601273	2601273	0.9643
17	2606715	2606715	0.9697
17	2883588	2883588	1
17	2929392	2929392	0
17	3181555	3181555	0
17	3195503	3195503	1
17	3324255	3324255	1
17	3336260	3336260	1
17	3447914	3447914	1
17	3450007	3450007	0
17	3631473	3631473	0.9714
17	3775848	3775848	0.9677
17	3775916	3775916	1
17	3801080	3801080	1
17	3808497	3808497	0.8462
17	3808498	3808498	0.8571
17	3828086	3828086	0
17	3828702	3828702	0
17	3844787	3844787	1
17	3844985	3844985	1
17	3845927	3845927	0.9444
17	3846802	3846802	0.9818
17	3848013	3848013	1
17	3947588	3947588	0
17	4350182	4350182	0.0333
17	4352539	4352539	0
17	4356375	4356375	0.0476
17	4455166	4455166	0.9375
17	4457116	4457116	1
17	4458598	4458598	0
17	4463699	4463699	0.0222
17	4495682	4495682	0
17	4497160	4497160	1
17	4498611	4498611	0
17	4545581	4545581	0.0127
17	4574751	4574751	1
17	4576620	4576620	0.9688
17	4622638	4622638	0
17	4638563	4638563	0.0278
17	4645324	4645324	1
17	4684095	4684095	1
17	4686414	4686414	1
17	4693054	4693054	0
17	4699552	4699552	0.9574
17	4699947	4699947	1
17	4712395	4712395	0
17	4718776	4718776	1
17	4720469	4720469	1
17	4721376	4721376	0
17	4802508	4802508	0
17	5058808	5058808	0.95
17	5072134	5072134	0
17	5072316	5072316	1
17	5462240	5462240	0
17	5485367	5485367	0
17	6331593	6331593	1
17	6373737	6373737	1
17	6493198	6493198	1
17	6513329	6513329	1
17	6515454	6515454	1
17	6538355	6538355	0
17	6546259	6546259	0
17	6597480	6597480	1
17	6599095	6599095	1
17	6703382	6703382	0.9655
17	6902743	6902743	1
17	6930118	6930118	1
17	6942108	6942108	1
17	6942111	6942111	0
17	6943266	6943266	1
17	7080316	7080316	0
17	7213560	7213560	0
17	7213579	7213579	1
17	7245371	7245371	1
17	7286326	7286326	0
17	7297452	7297452	0
17	7345966	7345966	0.9756
17	7399581	7399581	0
17	7400815	7400815	1
17	7453505	7453505	1
17	7460517	7460517	0.0357
17	7464227	7464227	0
17	7577644	7577644	0.9565
17	7673922	7673922	0
17	7673928	7673928	0
17	7752523	7752523	1
17	7919238	7919238	1
17	7942901	7942901	0.0769
17	7948175	7948175	1
17	7950377	7950377	1
17	7950952	7950952	1
17	7951819	7951819	1
17	7984157	7984157	1
17	8168380	8168380	1
17	8172506	8172506	0.9412
17	8224276	8224276	0.9815
17	8272767	8272767	0
17	8701941	8701941	0.9839
17	9725091	9725091	1
17	9725093	9725093	1
17	10216510	10216510	0.9565
17	10216537	10216537	1
17	10404046	10404046	0
17	11550421	11550421	0.9643
17	11672607	11672607	1
17	11786951	11786951	0.0123
17	11787936	11787936	0
17	11833287	11833287	0
17	11833365	11833365	0
17	12916606	12916606	0.98
17	15498181	15498181	0
17	15554504	15554504	0
17	15611495	15611495	0
17	15644506	15644506	0
17	15645289	15645289	0
17	15690281	15690281	0
17	16068340	16068340	0.4884
17	16068343	16068343	0.4375
17	16068362	16068362	0.4941
17	16342833	16342833	1
17	16527357	16527357	0
17	16593863	16593863	0
17	16640908	16640908	0
17	16892265	16892265	0
17	18042976	18042976	0
17	18057167	18057167	0.0167
17	18057215	18057215	0.9737
17	18065888	18065888	1
17	18088094	18088094	1
17	18219835	18219835	1
17	18221134	18221134	0
17	18226177	18226177	0
17	18232096	18232096	0
17	18239012	18239012	0
17	18684642	18684642	1
17	18702220	18702220	1
17	18775900	18775900	0.9853
17	18855611	18855611	1
17	18967372	18967372	0.2609
17	19091602	19091602	0
17	19247075	19247075	1
17	19460972	19460972	1
17	20911204	20911204	1
17	20914635	20914635	1
17	20924523	20924523	1
17	21199037	21199037	0.5526
17	21199390	21199390	0.5517
17	21203893	21203893	0.3125
17	21203907	21203907	0.2941
17	21204187	21204187	0.3889
17	21204192	21204192	0.3684
17	21204210	21204210	0.3478
17	21204266	21204266	0.2632
17	21204290	21204290	0.2439
17	21205460	21205460	0.3478
17	21216788	21216788	0.4706
17	21216846	21216846	0.5
17	21826256	21826256	1
17	25628820	25628820	0.2582
17	26657394	26657394	0.7172
17	26817537	26817537	0.8222
17	27047341	27047341	0.2844
17	27085564	27085564	0.2766
17	27185827	27185827	0.773
17	27208326	27208326	0.725
17	27228198	27228198	0.2174
17	27284443	27284443	0.3152
17	27286851	27286851	0.2034
17	27424316	27424316	0.6525
17	27438469	27438469	0.7143
17	27441077	27441077	0.6471
17	27889986	27889986	0.8402
17	28120887	28120887	0.7468
17	28900915	28900915	0.36
17	29852092	29852092	0.5778
17	29857460	29857460	0.5
17	31618732	31618732	0.2151
17	32483237	32483237	0.7442
17	32483270	32483270	0.7636
17	32906038	32906038	0.4444
17	33269648	33269648	0.6981
17	33288363	33288363	0.7895
17	33307586	33307586	0.7606
17	33479867	33479867	0.2273
17	33749919	33749919	0.482
17	33805150	33805150	0.4242
17	33806332	33806332	0.4895
17	33806812	33806812	0.4776
17	33881631	33881631	0.4423
17	34182341	34182341	0
17	34192351	34192351	0
17	34252537	34252537	0
17	34264859	34264859	1
17	34264862	34264862	0
17	34340284	34340284	0
17	35299463	35299463	0
17	35880747	35880747	1
17	35956391	35956391	1
17	36453208	36453208	1
17	36474601	36474601	0.9833
17	36493598	36493598	1
17	37054772	37054772	0
17	37054884	37054884	0
17	37054966	37054966	0.0357
17	37101380	37101380	0.9714
17	37317566	37317566	0.9565
17	37319046	37319046	1
17	37822311	37822311	0.9372
17	37884037	37884037	0.9442
17	37898543	37898543	0.9472
17	37922259	37922259	0
17	38024626	38024626	0.0769
17	38064405	38064405	0
17	38131187	38131187	0.9615
17	38137364	38137364	0
17	38146154	38146154	1
17	38173143	38173143	0
17	38179492	38179492	0
17	38186106	38186106	1
17	38188419	38188419	0
17	38634605	38634605	0
17	38645125	38645125	1
17	38711222	38711222	0.0208
17	38715102	38715102	0
17	38935876	38935876	1
17	38950272	38950272	1
17	38975369	38975369	1
17	39134455	39134455	0
17	39135205	39135205	0.0169
17	39139348	39139348	0
17	39216019	39216019	0
17	39253969	39253969	1
17	39254142	39254142	0.6765
17	39258027	39258027	1
17	39258344	39258344	0
17	39273998	39273998	0
17	39274006	39274006	0.12
17	39274069	39274069	0.8171
17	39274491	39274491	0
17	39296125	39296125	0
17	39458765	39458765	0.9615
17	39464437	39464437	0
17	39464487	39464487	0
17	39464558	39464558	0
17	39464736	39464736	0
17	39464779	39464779	0
17	39521248	39521248	0
17	39535216	39535216	1
17	39535388	39535388	0
17	39535859	39535859	0
17	39577215	39577215	0
17	39594809	39594809	1
17	39594857	39594857	0
17	39595536	39595536	0
17	39596393	39596393	1
17	39596402	39596402	1
17	39619115	39619115	1
17	39619186	39619186	0
17	39674641	39674641	1
17	39681475	39681475	0.9804
17	39723990	39723990	1
17	39724047	39724047	1
17	39727816	39727816	1
17	39738797	39738797	0
17	39742894	39742894	1
17	39742898	39742898	1
17	39743081	39743081	1
17	39779160	39779160	0
17	39883559	39883559	1
17	39883672	39883672	0
17	39967442	39967442	1
17	40001580	40001580	0
17	40010139	40010139	1
17	40065774	40065774	1
17	40094835	40094835	1
17	40146970	40146970	0
17	40173851	40173851	0.0156
17	40689613	40689613	1
17	40705100	40705100	0
17	40716235	40716235	0
17	40716520	40716520	0
17	40722029	40722029	0.0328
17	40766546	40766546	0
17	40818451	40818451	0.04
17	40822678	40822678	1
17	40835922	40835922	0
17	40836975	40836975	0
17	41174025	41174025	0.9697
17	41196408	41196408	1
17	41197274	41197274	1
17	41234470	41234470	0.9756
17	41277187	41277187	0.9808
17	41291953	41291953	0.9753
17	41330024	41330024	1
17	41331460	41331460	0.9737
17	41361960	41361960	1
17	41994794	41994794	1
17	42030531	42030531	0
17	42164885	42164885	0
17	42745180	42745180	0
17	42786170	42786170	1
17	42852604	42852604	0
17	42857175	42857175	0.9474
17	42857430	42857430	0
17	42857517	42857517	0
17	42925559	42925559	1
17	42927721	42927721	1
17	42961009	42961009	1
17	42990810	42990810	0.9459
17	43183028	43183028	0
17	43319770	43319770	0.9655
17	43334499	43334499	0
17	44382820	44382820	0
17	45000529	45000529	1
17	45214519	45214519	0.6949
17	45214527	45214527	0.662
17	45232137	45232137	0.9692
17	45234303	45234303	0.5323
17	45234420	45234420	0.6377
17	45569815	45569815	0.9767
17	45811210	45811210	1
17	45885756	45885756	0
17	45887951	45887951	0
17	45890707	45890707	0
17	45912696	45912696	0
17	46023954	46023954	1
17	46262171	46262171	0
17	46607817	46607817	0.9395
17	46607958	46607958	0.937
17	46629593	46629593	0.037
17	46847364	46847364	0.9677
17	46865256	46865256	0.0359
17	47000251	47000251	0.0405
17	47007963	47007963	0.9623
17	47039132	47039132	0.0358
17	48070979	48070979	0.1038
17	48183471	48183471	0.8411
17	48243461	48243461	0.8974
17	48356260	48356260	0.1234
17	48437456	48437456	0.9245
17	48452776	48452776	0.9065
17	48455985	48455985	0.9051
17	48557326	48557326	0.8865
17	48604679	48604679	0.053900000000000003
17	48653354	48653354	0.9371
17	48703752	48703752	0.0857
17	48753423	48753423	0.0907
17	48755388	48755388	0.0682
17	48761385	48761385	0.0781
17	48834023	48834023	0.8923
17	48834032	48834032	0.9049
17	48940422	48940422	0.8806
17	49281133	49281133	0.2308
17	49350802	49350802	0.1631
17	49713300	49713300	0.76
17	51900729	51900729	0
17	51901084	51901084	0.0476
17	51901643	51901643	0
17	51901703	51901703	0.06
17	51902252	51902252	0
17	53076986	53076986	1
17	53498990	53498990	0.0278
17	54588211	54588211	0.5968
17	54978794	54978794	0.5217
17	55822214	55822214	0.4643
17	55946562	55946562	0.6562
17	56332327	56332327	0.2857
17	56344867	56344867	0.7158
17	56352883	56352883	0.7475
17	56383744	56383744	0.7812
17	56386118	56386118	0.7222
17	56386358	56386358	0.8511
17	56389631	56389631	0.6792
17	56396587	56396587	0.6806
17	56432362	56432362	0.6429
17	56540267	56540267	0.6705
17	56584205	56584205	0.2353
17	56598439	56598439	0.2292
17	56598655	56598655	0.7278
17	56620167	56620167	0.7545
17	56643109	56643109	0.75
17	56693594	56693594	0.7067
17	56769979	56769979	0.6505
17	58031412	58031412	0.9468
17	58042014	58042014	0.9381
17	59668541	59668541	0.95
17	59763114	59763114	0.9601
17	59763465	59763465	0.9487
17	59969000	59969000	0.9738
17	61666687	61666687	0.2772
17	62079334	62079334	0.6
17	62407030	62407030	0.7594
17	62496670	62496670	0.2901
17	63533768	63533768	0.2558
17	63534250	63534250	0.25
17	63822357	63822357	0.2136
17	64023552	64023552	0.7202
17	64023642	64023642	0.7177
17	64024375	64024375	0.2366
17	64208230	64208230	0.2398
17	64881075	64881075	0.7838
17	65732093	65732093	0.697
17	65739627	65739627	0.1755
17	66253095	66253095	0.7347
17	66533655	66533655	0.6385
17	66538239	66538239	0.7519
17	66872802	66872802	0.7377
17	66928434	66928434	0.7609
17	67210992	67210992	0.1949
17	67212423	67212423	0.2586
17	67215712	67215712	0.2775
17	67257281	67257281	0.7672
17	67513003	67513003	0.4215
17	71192873	71192873	0.4444
17	71205854	71205854	0.4348
17	71239087	71239087	0.6056
17	72233559	72233559	0.0964
17	72240177	72240177	0.0657
17	72246101	72246101	0.0627
17	72248482	72248482	0.0863
17	72248483	72248483	0.0884
17	72249229	72249229	0.0711
17	72295830	72295830	0.925
17	72295966	72295966	0.0729
17	72303449	72303449	0.0689
17	72439889	72439889	0.9103
17	72469958	72469958	0.0561
17	72469966	72469966	0.0617
17	72519798	72519798	0.0778
17	72521897	72521897	0.0812
17	72588326	72588326	0.9368
17	72588806	72588806	0.9552
17	72773794	72773794	0.9364
17	72943126	72943126	0.8462
17	72943418	72943418	0.1241
17	73000061	73000061	0.8824
17	73016621	73016621	0.8979
17	73089852	73089852	0.8845
17	73222865	73222865	0.8667
17	73269530	73269530	0.8774
17	73269676	73269676	0.9072
17	73488794	73488794	0.1336
17	73513156	73513156	0.1415
17	73513619	73513619	0.1214
17	73518328	73518328	0.0965
17	73754248	73754248	0.3934
17	73759061	73759061	0.4286
17	73824121	73824121	0.375
17	73826406	73826406	0.3684
17	73836162	73836162	0.3913
17	73839214	73839214	0.4444
17	73839366	73839366	0.4167
17	73888423	73888423	0.4286
17	73888427	73888427	0.4082
17	73910395	73910395	0.4857
17	73922941	73922941	0.5
17	73926121	73926121	0.3472
17	73997474	73997474	0.3718
17	74152366	74152366	0.3579
17	74286082	74286082	0.4519
17	74287594	74287594	0.5349
17	74289500	74289500	0.4348
17	74289839	74289839	0.4184
17	74289875	74289875	0.4545
17	74289908	74289908	0.4259
17	74300497	74300497	0.3191
17	74307737	74307737	0.4815
17	74540492	74540492	0.6379
17	74541129	74541129	0.3333
17	74541137	74541137	0.7353
17	74541171	74541171	0.7188
17	74625715	74625715	0.2516
17	75085434	75085434	0.78
17	75303298	75303298	0.219
17	75369578	75369578	0.7682
17	75495065	75495065	0.2614
17	75495397	75495397	0.1901
17	76129636	76129636	0.71
17	76134828	76134828	0.6333
17	76143009	76143009	0.7143
17	76218908	76218908	0.665
17	76394195	76394195	0.6936
17	76481693	76481693	0.6345
17	76482432	76482432	0.6907
17	76497920	76497920	0.744
17	76503593	76503593	0.6842
17	76503624	76503624	0.2582
17	76525759	76525759	0.7182
17	76528591	76528591	0.2105
17	76547634	76547634	0.2784
17	76557862	76557862	0.81
17	76694293	76694293	0.5233
17	76799860	76799860	0.54
17	76799898	76799898	0.5283
17	76817090	76817090	0.5079
17	77039835	77039835	0.358
17	77040128	77040128	0.4902
17	77042718	77042718	0.3594
17	77081788	77081788	0.3667
17	77093768	77093768	0.5417
17	77705045	77705045	0.7205
17	78071247	78071247	0.5294
17	78073562	78073562	0.3947
17	78073589	78073589	0.4688
17	78085911	78085911	0.2558
17	78090932	78090932	0.2727
17	78171944	78171944	0.2267
17	78215566	78215566	0.5182
17	78219908	78219908	0.2941
17	78225055	78225055	0.4483
17	78261805	78261805	0.6897
17	78302157	78302157	0.6053
17	78305871	78305871	0.5667
17	78311508	78311508	0.5641
17	78313562	78313562	0.5
17	78319136	78319136	0.5543
17	78319380	78319380	0.5
17	78404191	78404191	0.5662
17	78444658	78444658	0.3667
17	78449948	78449948	0.4792
17	78599562	78599562	0.4789
17	78896488	78896488	0.5667
17	78896529	78896529	0.4123
17	78919558	78919558	0.5294
17	79095144	79095144	0.4688
17	79139473	79139473	0.4773
17	79166136	79166136	0.4872
17	79170576	79170576	0.5714
17	79182778	79182778	0.4035
17	79202956	79202956	0.3492
17	79205736	79205736	0.5065
17	79223847	79223847	0.5636
17	79244802	79244802	0.4211
17	79409752	79409752	0.5333
17	79424516	79424516	0.5625
17	79478916	79478916	0.4
17	79650726	79650726	0.525
17	79662042	79662042	0.641
17	79682558	79682558	0.4474
17	79941511	79941511	0.4944
17	80006957	80006957	0.5098
17	80007307	80007307	0.3958
17	80007887	80007887	0.4697
17	80020812	80020812	0.4859
17	80039028	80039028	0.4737
17	80043349	80043349	0.4
17	80044211	80044211	0.5116
17	80045147	80045147	0.48
17	80059596	80059596	0.4545
17	80085633	80085633	0.3902
17	80085703	80085703	0.5
17	80136418	80136418	0.5306
17	80159665	80159665	0.4918
17	80280865	80280865	0.4643
17	80285076	80285076	0.3968
17	80285085	80285085	0.4127
17	80320077	80320077	0.5072
17	80377690	80377690	0.4835
17	80401650	80401650	0.4483
17	80401946	80401946	0.3448
17	80543972	80543972	0.52
17	80696547	80696547	0.5067
17	80887451	80887451	0.481
17	80897215	80897215	0.4945
17	80904844	80904844	0.4493
17	81050982	81050982	0.5
18	47898	47898	0.7397
18	47948	47948	0.5316
18	48365	48365	0.6591
18	48371	48371	0.6667
18	48398	48398	0.3158
18	48399	48399	0.3118
18	166819	166819	0.4206
18	264012	264012	0.6024
18	335099	335099	0.434
18	346821	346821	0.4831
18	677302	677302	0.5597
18	907675	907675	0.4156
18	907710	907710	0.5422
18	2740714	2740714	0.376
18	2750477	2750477	0.449
18	2920725	2920725	0.5827
18	3067278	3067278	0.4634
18	3188873	3188873	0.4054
18	3450455	3450455	0.4286
18	5197057	5197057	0.4886
18	5233105	5233105	0.5529
18	5238208	5238208	0.5233
18	5292030	5292030	0.5211
18	5960165	5960165	0.6176
18	6958610	6958610	0.4351
18	7011338	7011338	0.5063
18	7011527	7011527	0.4676
18	7033037	7033037	0.4833
18	8545736	8545736	0.4681
18	8545823	8545823	0.4787
18	8545859	8545859	0.4174
18	8809445	8809445	0.4576
18	8828952	8828952	0.4884
18	8831615	8831615	0.6316
18	9255982	9255982	0.549
18	9888069	9888069	0.5714
18	10471732	10471732	0.641
18	10487784	10487784	0.5696
18	10488064	10488064	0.4196
18	10681711	10681711	0.5115
18	11610332	11610332	0.6182
18	11886563	11886563	0.5
18	11893554	11893554	0.4833
18	12274104	12274104	0.5676
18	12984144	12984144	0.5
18	13068109	13068109	0.4571
18	13068132	13068132	0.5
18	13095591	13095591	0.5474
18	13095609	13095609	0.5682
18	13116432	13116432	0.4412
18	13762011	13762011	0.4667
18	14796214	14796214	0.5035
18	14848820	14848820	0.538
18	14848821	14848821	0.4591
18	14850375	14850375	0.4278
18	14852425	14852425	0.3855
18	19153494	19153494	0.5
18	19154143	19154143	0.4969
18	21017835	21017835	0.4746
18	21100240	21100240	0.4028
18	21113285	21113285	0.4524
18	21119291	21119291	0.4797
18	21140432	21140432	0.4679
18	21399999	21399999	0.5325
18	21400005	21400005	0.4324
18	21441717	21441717	0.4407
18	21474827	21474827	0.5417
18	21526087	21526087	0.4394
18	21891975	21891975	0.5146
18	21898556	21898556	0.5109
18	24445692	24445692	0.5
18	25543387	25543387	0.5043
18	28622524	28622524	0.6111
18	28713994	28713994	0.4779
18	28722039	28722039	0.4028
18	28734749	28734749	0.4762
18	28737299	28737299	0.4222
18	28968371	28968371	0.5096
18	28969008	28969008	0.4602
18	28993589	28993589	0.3902
18	29054294	29054294	0.5152
18	29487567	29487567	0.4823
18	31320229	31320229	0.4646
18	31324934	31324934	0.5354
18	32826088	32826088	0.3974
18	32833766	32833766	0.4783
18	33557466	33557466	0.5423
18	33721325	33721325	0.4706
18	34647176	34647176	0.5
18	34647323	34647323	0.4965
18	34664093	34664093	0.3019
18	42456653	42456653	0.4808
18	42529996	42529996	0.4773
18	43534824	43534824	0.3494
18	44015315	44015315	0.4028
18	44135143	44135143	0.5046
18	44139122	44139122	0.5
18	44526837	44526837	0.4767
18	44560875	44560875	0.4872
18	44561100	44561100	0.5476
18	44585955	44585955	0.5495
18	46284587	46284587	0.4667
18	46474746	46474746	0.5745
18	46812946	46812946	0.5789
18	47373466	47373466	0.3103
18	47463587	47463587	0.4545
18	47810351	47810351	0.4904
18	48327815	48327815	0.4886
18	48331524	48331524	0.5735
18	51820805	51820805	0.5161
18	52258548	52258548	0.4494
18	52265308	52265308	0.4382
18	55238820	55238820	0.3821
18	55364830	55364830	0.4017
18	56196451	56196451	0.4034
18	56202120	56202120	0.4672
18	56202394	56202394	0.527
18	56202768	56202768	0.5182
18	56203120	56203120	0.4276
18	56203411	56203411	0.403
18	56203447	56203447	0.3913
18	56203891	56203891	0.45
18	56203898	56203898	0.466
18	56204644	56204644	0.3667
18	56204671	56204671	0.6364
18	56204932	56204932	0.4
18	56204945	56204945	0.3596
18	56204991	56204991	0.3714
18	56205262	56205262	0.531
18	56648756	56648756	0.4567
18	57000303	57000303	0.495
18	57147390	57147390	0.4713
18	59483202	59483202	0.3976
18	59483310	59483310	0.3833
18	59483508	59483508	0.2381
18	59483514	59483514	0.2791
18	60051942	60051942	0.541
18	60562298	60562298	0.4865
18	61156606	61156606	0.562
18	61264298	61264298	0.3535
18	61264468	61264468	0.4322
18	61310374	61310374	0.5775
18	61323012	61323012	0.4
18	61379838	61379838	0.4367
18	61383354	61383354	0.3898
18	61647069	61647069	0.496
18	61654463	61654463	0.5645
18	66364396	66364396	0.4072
18	66513615	66513615	0.4101
18	66513662	66513662	0.5473
18	67531642	67531642	0.5057
18	67802449	67802449	0.4747
18	67843964	67843964	0.5645
18	67992279	67992279	0.5455
18	70532840	70532840	0.466
18	71442075	71442075	0.4286
18	71442077	71442077	0.4211
18	72343156	72343156	0.4415
18	72913642	72913642	0.514
18	74671768	74671768	0.4528
18	74680114	74680114	0.4545
18	74680208	74680208	0.463
18	74692336	74692336	0.5692
18	74962645	74962645	0.5345
18	76754367	76754367	0.5231
18	76873288	76873288	0.471
18	76934140	76934140	0.54
18	77067000	77067000	0.5914
18	77420703	77420703	0.4286
18	77477515	77477515	0.5714
18	77894844	77894844	0.4512
18	77918221	77918221	0.5357
19	282753	282753	0.386
19	544140	544140	0.4878
19	579010	579010	0.5217
19	579432	579432	0.5
19	582253	582253	0.4151
19	605171	605171	0.5833
19	613307	613307	0.5912
19	625198	625198	0.2857
19	641215	641215	0.383
19	731176	731176	0.6897
19	840984	840984	0.5217
19	844020	844020	0.4225
19	860852	860852	0.5735
19	871135	871135	0.4265
19	871604	871604	0.5714
19	871987	871987	0.5222
19	875389	875389	0.4946
19	885818	885818	0.3966
19	899444	899444	0.5
19	1004808	1004808	0.5333
19	1005230	1005230	0.6522
19	1010691	1010691	0.3974
19	1036444	1036444	0.5957
19	1041352	1041352	0.3182
19	1109213	1109213	0.6216
19	1109215	1109215	0.6216
19	1110829	1110829	0.4024
19	1119963	1119963	0.4839
19	1124031	1124031	0.4914
19	1124053	1124053	0.469
19	1127615	1127615	0.5294
19	1127720	1127720	0.5181
19	1235606	1235606	0.3692
19	1254122	1254122	0.4923
19	1256998	1256998	0.5122
19	1364163	1364163	0.537
19	1367226	1367226	0.5049
19	1371354	1371354	0.3929
19	1388538	1388538	0.4828
19	1389064	1389064	0.4167
19	1389517	1389517	0.6889
19	1397443	1397443	0.4681
19	1397504	1397504	0.5094
19	1533972	1533972	0.4615
19	1535084	1535084	0.6364
19	1783261	1783261	0.561
19	1806667	1806667	0.561
19	1811547	1811547	0.566
19	1811603	1811603	0.5806
19	1854557	1854557	0.5652
19	1905356	1905356	0.5054
19	1912934	1912934	0.6071
19	1912986	1912986	0.5625
19	1997363	1997363	0.4262
19	2078409	2078409	0.5217
19	2097986	2097986	0.5385
19	2099250	2099250	0.5116
19	2109071	2109071	0.4023
19	2109157	2109157	0.3649
19	2118692	2118692	0.3857
19	2223327	2223327	0.4677
19	2389872	2389872	0.3696
19	2538668	2538668	0.2923
19	2834808	2834808	0.6667
19	3009717	3009717	0.4211
19	3119239	3119239	0.4821
19	3155902	3155902	0.4521
19	3186085	3186085	0.4725
19	3546340	3546340	0.6061
19	3578653	3578653	0.4444
19	3637395	3637395	0.5352
19	3728609	3728609	0.3673
19	3730041	3730041	0.6
19	3979408	3979408	0.45
19	4013322	4013322	0.4783
19	4028783	4028783	0.4688
19	4186395	4186395	0.4889
19	4216910	4216910	0.4592
19	4217207	4217207	0.4898
19	4251069	4251069	0.4286
19	4254308	4254308	0.4261
19	4254375	4254375	0.4854
19	4306311	4306311	0.3667
19	4400314	4400314	0.4386
19	4442336	4442336	0.4419
19	4499597	4499597	0.5
19	4685276	4685276	0.549
19	4769740	4769740	0.5882
19	4816719	4816719	0.587
19	4852137	4852137	0.4247
19	4859937	4859937	0.425
19	4929473	4929473	0.4118
19	4945914	4945914	0.4655
19	4954455	4954455	0.5312
19	5114116	5114116	0.4286
19	5114284	5114284	0.4828
19	5210782	5210782	0.3696
19	5212380	5212380	0.5455
19	5273571	5273571	0.5217
19	5455611	5455611	0.5
19	5455735	5455735	0.56
19	5455796	5455796	0.5946
19	5455971	5455971	0.5455
19	5455978	5455978	0.4605
19	5455990	5455990	0.4944
19	5456450	5456450	0.5893
19	5776201	5776201	0.3692
19	5832589	5832589	0.4259
19	5844649	5844649	0.4524
